instrument_id,price,is_buy,signal_mask,send_time_ns
8,150.60298,0,4,599031517839166
0,151.00755,1,4,599031517839208
1,149.37847,1,4,599031517839208
4,149.79391,1,4,599031517839291
9,148.23283,1,4,599031517839375
3,150.90798,1,4,599031517839458
4,149.98775,1,4,599031517839500
5,149.43769,1,4,599031517839541
7,144.54205,1,4,599031517839583
8,151.47265,1,4,599031517839583
0,150.36746,0,4,599031517839666
1,148.33454,0,4,599031517839666
3,151.73687,1,4,599031517839708
7,145.36503,1,4,599031517839791
9,147.83890,0,4,599031517839833
0,149.76269,0,4,599031517839875
2,148.57542,0,4,599031517839916
4,149.34295,0,4,599031517839958
5,149.10337,0,4,599031517840000
7,145.81159,1,4,599031517840041
0,149.71873,0,4,599031517840083
1,148.76001,1,4,599031517840125
2,148.52162,0,4,599031517840125
3,150.34615,0,4,599031517840166
4,149.17570,0,4,599031517840166
6,150.73070,1,4,599031517840208
7,146.06332,1,4,599031517840250
8,151.50194,1,4,599031517840250
9,149.79792,1,4,599031517840291
0,149.38938,0,4,599031517840291
1,148.91791,1,4,599031517840333
5,150.29699,1,4,599031517840375
6,150.94034,1,4,599031517840416
7,146.50572,1,4,599031517840458
8,151.97170,1,4,599031517840458
9,150.40626,1,4,599031517840500
0,148.90616,0,4,599031517840500
1,148.95763,1,4,599031517840541
2,149.44408,1,4,599031517840541
3,151.12595,1,4,599031517840583
7,146.85682,1,4,599031517840666
9,150.41913,1,4,599031517840666
1,149.21048,1,4,599031517840708
3,151.42048,1,4,599031517840750
5,149.52891,0,4,599031517840750
6,150.31878,0,4,599031517840791
7,147.36055,1,4,599031517840833
9,150.45375,1,4,599031517840875
0,149.79217,1,4,599031517840875
1,149.35219,1,4,599031517840916
2,148.13462,0,4,599031517840916
3,151.45682,1,4,599031517840958
5,149.29799,0,4,599031517841000
8,152.48523,1,4,599031517841041
1,149.94435,1,4,599031517841125
3,151.56396,1,4,599031517841166
6,151.08229,1,4,599031517841208
9,149.73371,0,4,599031517841291
1,150.21742,1,4,599031517841333
4,150.03909,1,4,599031517841375
8,151.65062,0,4,599031517841416
9,149.71036,0,4,599031517841458
0,151.20463,1,4,599031517841458
4,151.15991,1,4,599031517841541
8,151.44102,0,4,599031517841625
9,149.61932,0,4,599031517841625
4,151.50753,1,4,599031517842291
5,150.38245,1,4,599031517842333
8,151.22723,0,4,599031517842375
3,150.68279,0,4,599031517842500
4,152.05164,1,4,599031517842500
6,150.66095,0,4,599031517842541
7,144.91072,0,4,599031517842583
0,151.06464,1,4,599031517842625
1,149.08008,0,4,599031517842666
9,149.95042,0,4,599031517842791
0,151.61177,1,4,599031517842833
3,151.04454,1,4,599031517842875
4,151.11914,0,4,599031517842916
7,145.44746,1,4,599031517842958
8,151.37375,0,4,599031517843000
9,149.73424,0,4,599031517843041
2,149.72365,1,4,599031517843083
3,151.40689,1,4,599031517843125
6,151.84866,0,4,599031517843166
9,149.66102,0,4,599031517843250
1,148.54950,0,4,599031517843291
3,151.47858,1,4,599031517843333
5,149.76577,1,4,599031517843375
7,143.75759,0,4,599031517843375
5,150.27304,1,4,599031517843500
7,142.90418,0,4,599031517843541
9,151.22373,1,4,599031517843583
1,149.64296,1,4,599031517843625
2,150.70738,1,4,599031517843666
3,150.82556,0,4,599031517843666
4,152.47155,1,4,599031517843708
5,150.96069,1,4,599031517843708
6,151.39732,0,4,599031517843750
9,151.67284,1,4,599031517843791
1,149.75149,1,4,599031517843833
4,152.66555,1,4,599031517843916
5,151.05698,1,4,599031517843958
7,144.19910,1,4,599031517844000
9,152.11784,1,4,599031517844041
0,150.30975,0,4,599031517844041
1,150.27882,1,4,599031517844083
2,149.64439,0,4,599031517844125
3,151.42768,1,4,599031517844125
4,152.95345,1,4,599031517844166
5,152.10763,1,6,599031517844208
6,152.34157,1,4,599031517844250
7,145.17272,1,4,599031517844250
1,150.56720,1,4,599031517844333
3,151.75542,1,4,599031517844375
9,151.57316,0,4,599031517844458
0,150.68266,1,4,599031517844458
1,150.79978,1,4,599031517844500
2,150.58760,1,4,599031517844500
5,151.33719,0,4,599031517844583
9,152.71039,0,2,599031517844666
3,150.79845,0,4,599031517844750
7,145.69681,1,4,599031517844833
2,150.36332,0,4,599031517844916
5,151.97660,1,4,599031517845000
7,145.81185,1,4,599031517845041
1,150.02380,1,4,599031517845125
5,152.17198,1,4,599031517845166
8,149.35294,0,4,599031517845250
0,150.81714,0,4,599031517845291
1,150.09863,1,4,599031517845291
2,151.55008,1,4,599031517845333
8,149.33333,0,4,599031517845416
9,151.76192,0,4,599031517845458
0,150.52507,0,4,599031517845458
1,150.26270,1,4,599031517845500
2,152.15432,1,4,599031517845541
3,152.07968,1,4,599031517845541
4,154.02463,1,4,599031517845583
9,151.67646,0,4,599031517845666
0,149.92326,0,4,599031517845708
2,152.78376,0,6,599031517845750
3,152.08953,1,4,599031517845750
6,152.68258,0,4,599031517845791
7,145.30236,0,4,599031517845833
8,149.82720,1,4,599031517845833
9,151.17954,0,4,599031517845875
0,149.70353,0,4,599031517845916
4,152.67488,0,4,599031517845958
5,150.36091,0,4,599031517846000
9,150.82687,0,4,599031517846083
2,152.12974,0,4,599031517846125
9,150.28321,0,4,599031517846250
0,150.32899,1,4,599031517846291
2,153.18082,0,2,599031517846333
3,152.19692,1,4,599031517846375
7,144.39400,0,4,599031517846416
0,150.55285,1,4,599031517846458
3,152.39873,1,4,599031517846541
5,149.93273,0,4,599031517846583
8,149.17092,0,4,599031517846625
9,151.41454,1,4,599031517846666
1,149.13546,0,4,599031517846708
4,153.33864,1,4,599031517846708
7,145.40684,1,4,599031517846791
1,148.85414,0,4,599031517846875
2,152.86759,1,4,599031517846875
4,153.49622,1,4,599031517846916
5,150.01028,1,4,599031517846958
7,145.88738,1,4,599031517847000
0,150.88503,1,4,599031517847041
1,148.60375,0,4,599031517847083
4,153.79027,1,4,599031517847125
9,152.05580,1,4,599031517847208
0,151.57220,1,4,599031517847250
6,152.56594,1,4,599031517847333
0,151.69552,1,4,599031517848000
3,152.11374,1,4,599031517848000
6,153.04567,1,4,599031517848041
7,146.60122,1,4,599031517848083
0,152.47191,1,4,599031517848125
2,151.20233,0,4,599031517848166
5,149.72021,0,4,599031517848250
6,153.14296,1,4,599031517848250
8,149.98880,1,4,599031517848291
4,153.70261,0,4,599031517848375
7,146.05437,0,4,599031517848416
8,150.37876,1,4,599031517848458
2,152.15217,1,4,599031517848500
3,152.11699,1,4,599031517848541
4,153.33259,0,4,599031517848541
6,152.09564,0,4,599031517848625
7,146.03901,0,4,599031517848625
9,152.22047,1,4,599031517848666
0,153.16738,1,4,599031517848708
2,152.55037,1,4,599031517848750
5,149.17211,0,4,599031517848791
6,151.83655,0,4,599031517848833
7,145.72692,0,4,599031517848875
2,152.94652,1,4,599031517848916
3,151.65188,0,4,599031517848958
4,154.11618,1,4,599031517849000
5,148.93089,0,4,599031517849000
6,151.66851,0,4,599031517849041
7,145.62484,0,4,599031517849041
9,150.74124,0,4,599031517849875
0,152.61060,0,4,599031517849916
2,153.43026,1,4,599031517849958
3,150.96318,0,4,599031517850000
6,151.25514,0,4,599031517850041
7,145.56834,0,4,599031517850083
9,150.73876,0,4,599031517850125
1,148.58139,0,4,599031517850166
3,150.12100,0,4,599031517850208
4,152.82714,0,4,599031517850250
5,149.34103,1,4,599031517850291
8,150.67361,1,4,599031517850375
0,153.28173,1,4,599031517850375
2,151.96247,0,4,599031517850416
3,149.40828,0,4,599031517850458
6,151.81294,1,4,599031517850500
8,150.83500,1,4,599031517850541
0,153.35472,1,4,599031517850583
6,152.17114,1,4,599031517850666
9,150.00798,0,4,599031517850708
0,153.54335,1,4,599031517850750
1,147.99274,0,4,599031517850791
3,150.15863,1,4,599031517850833
5,148.90050,1,4,599031517850875
6,152.80391,1,4,599031517850875
7,146.68769,1,4,599031517850916
9,149.85620,0,4,599031517850958
0,153.77221,1,4,599031517851000
1,147.89573,0,4,599031517851000
3,150.56488,1,4,599031517851041
4,153.98780,1,4,599031517851083
6,153.35976,1,4,599031517851125
9,149.75410,0,4,599031517851166
4,154.03214,1,4,599031517851250
5,147.93074,0,4,599031517851250
8,149.60697,0,4,599031517851291
9,149.67291,0,4,599031517851333
0,152.87156,0,4,599031517851375
3,148.46487,0,4,599031517851416
4,154.95645,1,4,599031517851458
5,147.87901,0,4,599031517851458
6,152.52718,0,4,599031517851500
8,149.43932,0,4,599031517851541
9,149.09259,0,4,599031517851541
5,146.83537,1,6,599031517851666
6,151.57782,0,4,599031517851666
7,146.22029,0,4,599031517851708
8,148.84624,0,4,599031517851750
9,148.53709,0,4,599031517851750
0,153.84142,1,4,599031517851791
3,148.01003,1,2,599031517851875
4,153.99871,0,4,599031517851916
5,146.48330,1,6,599031517851916
8,148.55697,0,4,599031517852000
9,148.43701,0,4,599031517852041
2,152.43551,1,4,599031517852083
3,147.79349,1,6,599031517852125
6,152.12902,1,4,599031517852208
7,147.14431,1,4,599031517852208
8,147.82778,0,4,599031517852250
0,152.28143,0,4,599031517852291
1,148.36425,1,4,599031517852333
2,153.00873,1,4,599031517852375
3,147.45309,1,6,599031517852416
5,146.70309,1,4,599031517852416
6,152.18377,1,4,599031517852458
8,147.77864,0,4,599031517852500
9,149.44982,1,4,599031517852541
1,148.57112,1,4,599031517852541
4,154.17213,0,4,599031517852625
6,152.92429,1,4,599031517852666
9,150.29320,1,4,599031517852708
1,148.65628,1,4,599031517852750
2,151.49909,0,4,599031517852791
3,148.82718,1,4,599031517852833
4,153.27349,0,4,599031517852833
5,145.89923,1,6,599031517852875
6,153.13884,1,4,599031517852875
7,146.72174,1,4,599031517852916
8,148.25342,1,4,599031517852916
0,151.27593,0,4,599031517852958
5,145.61319,1,6,599031517853041
7,147.08151,1,4,599031517853083
0,151.27436,0,4,599031517853125
2,151.78415,1,4,599031517853166
3,147.27859,1,6,599031517853208
8,147.16298,0,4,599031517853291
2,152.51874,1,4,599031517853333
5,147.01015,1,4,599031517853416
6,153.78907,1,4,599031517853458
9,149.00489,0,4,599031517853500
1,147.66030,0,4,599031517853541
3,149.31019,1,4,599031517853583
5,147.40109,1,4,599031517853625
7,148.00080,1,4,599031517853625
8,147.70960,1,4,599031517853666
9,148.87325,0,4,599031517853666
2,151.14472,0,4,599031517853750
3,149.43394,1,4,599031517853791
7,148.76629,1,4,599031517853833
8,148.00914,1,4,599031517853875
9,148.76247,0,4,599031517853875
0,152.31822,1,4,599031517853916
2,150.55055,0,4,599031517853958
3,150.17238,1,4,599031517853958
5,146.46862,0,4,599031517856958
6,154.16778,1,4,599031517857000
8,148.25783,1,4,599031517857000
2,150.21784,0,4,599031517857083
3,150.57223,1,4,599031517857125
8,148.70688,1,4,599031517857166
1,147.99302,1,4,599031517857208
2,149.92981,0,4,599031517857250
5,147.13057,1,4,599031517857291
6,153.52846,0,4,599031517857333
8,149.39794,1,4,599031517857333
9,148.56269,0,4,599031517857375
0,152.83355,1,4,599031517857416
3,149.66481,0,4,599031517857458
5,147.24078,1,4,599031517857500
6,152.96734,0,4,599031517857541
7,148.33390,0,4,599031517857583
9,148.04834,0,4,599031517857625
1,147.27936,0,4,599031517857666
2,150.48540,1,4,599031517857666
3,149.18137,0,4,599031517857708
4,155.28635,1,4,599031517857750
5,147.96806,1,4,599031517857791
0,151.43017,0,4,599031517857875
1,146.86821,0,4,599031517857875
2,150.62866,1,4,599031517857916
3,148.86669,0,4,599031517857916
4,155.38696,1,4,599031517857958
5,148.03853,1,4,599031517858000
6,154.17383,1,4,599031517858000
7,149.36853,1,4,599031517858041
3,148.70514,0,4,599031517858125
5,148.38323,1,4,599031517858166
7,149.90944,1,4,599031517858208
8,148.43846,0,4,599031517858208
9,147.71219,0,4,599031517858250
0,152.20572,1,4,599031517858291
2,148.08453,0,6,599031517858333
3,148.58138,0,4,599031517858333
4,154.73817,0,4,599031517858375
5,148.53332,1,4,599031517858416
6,153.18167,0,4,599031517858416
7,150.28597,1,6,599031517858458
9,147.11199,0,4,599031517858500
2,147.79839,0,6,599031517858583
3,148.58025,0,4,599031517858583
6,152.72874,0,4,599031517858666
7,151.05416,1,6,599031517858708
9,147.09326,0,4,599031517858708
0,151.50895,0,4,599031517858750
1,147.72418,1,4,599031517858791
3,148.50361,0,4,599031517858833
5,147.60431,0,4,599031517858875
6,152.54493,0,4,599031517858916
7,151.20184,1,6,599031517858958
0,150.72050,0,4,599031517859000
2,148.98823,1,4,599031517859041
5,147.37478,0,4,599031517859083
7,151.69219,1,6,599031517859166
9,147.93077,1,4,599031517859208
0,149.78775,0,4,599031517859208
1,146.87204,0,4,599031517859250
2,149.76024,1,4,599031517859250
4,155.21952,1,4,599031517859291
7,151.48120,0,2,599031517859416
0,149.57722,0,4,599031517859458
2,149.84918,1,4,599031517859500
4,155.49618,1,4,599031517859541
7,150.77933,0,4,599031517859583
9,146.34523,0,4,599031517859625
1,147.16241,1,4,599031517859666
2,150.07415,1,4,599031517859708
4,155.74723,1,4,599031517859750
7,151.36097,0,2,599031517859833
0,150.84907,1,4,599031517859875
1,147.21139,1,4,599031517859916
2,150.63777,1,4,599031517859916
3,149.57744,0,4,599031517859958
5,148.55233,1,4,599031517860000
6,151.70016,0,4,599031517860041
7,151.69739,1,6,599031517860083
9,147.43469,1,4,599031517860083
3,148.95123,0,4,599031517860125
4,154.35513,0,4,599031517860166
6,150.78022,0,4,599031517860208
7,152.02375,1,6,599031517860250
9,147.68487,1,4,599031517860291
0,149.23825,0,4,599031517860333
2,150.27923,0,4,599031517860375
3,148.02489,0,4,599031517860416
4,153.26518,0,4,599031517860458
6,150.19163,0,4,599031517860500
7,152.53051,1,6,599031517860500
8,148.21925,1,4,599031517860541
0,147.90226,0,6,599031517860583
1,146.87828,1,4,599031517860625
5,149.27784,1,4,599031517860666
7,152.62966,1,6,599031517860750
9,145.96267,0,4,599031517860750
0,147.81392,0,6,599031517860791
3,149.75993,1,4,599031517860875
5,149.88288,1,4,599031517860916
6,150.74226,1,4,599031517860916
7,152.33069,0,2,599031517860958
0,147.75288,0,6,599031517861041
1,144.95297,0,4,599031517861083
4,152.73482,0,4,599031517861125
5,150.09865,1,4,599031517861125
7,151.96262,0,4,599031517861166
0,147.02639,0,6,599031517861250
4,152.36509,0,4,599031517861333
5,150.52939,1,4,599031517861333
6,149.52756,0,4,599031517861375
7,151.07157,0,4,599031517861375
8,146.84505,0,4,599031517861416
0,147.35276,1,2,599031517861458
1,145.18942,1,4,599031517861500
3,150.49770,1,4,599031517861541
4,151.71204,0,4,599031517861583
5,151.28290,1,6,599031517861625
7,150.91040,0,4,599031517861666
8,146.14593,0,4,599031517861666
9,146.56862,1,4,599031517861708
0,147.43530,1,6,599031517861750
2,151.14510,1,4,599031517861791
4,151.31191,0,4,599031517861833
5,151.59005,1,6,599031517861875
6,149.73167,1,4,599031517861875
8,145.95223,0,4,599031517861916
0,147.75689,1,4,599031517861958
2,151.68878,1,4,599031517862000
3,150.06117,0,4,599031517862041
4,150.93290,0,6,599031517862041
5,151.45275,0,2,599031517862125
6,150.08332,1,4,599031517862125
0,147.30926,1,2,599031517862208
1,145.40295,1,4,599031517862250
3,150.00783,0,4,599031517862291
5,151.26777,0,6,599031517862375
6,150.47091,1,4,599031517862375
7,150.76338,0,4,599031517862416
9,147.81175,1,4,599031517862458
0,147.13454,0,6,599031517862500
1,145.94276,1,4,599031517862541
2,150.31214,0,4,599031517862541
4,150.47295,1,2,599031517862625
6,150.68472,1,4,599031517862666
7,149.60531,0,4,599031517862666
9,148.25620,1,4,599031517862750
0,147.00116,0,6,599031517863500
2,149.95852,0,4,599031517863541
4,150.04649,0,6,599031517864291
5,151.88037,1,6,599031517864333
6,151.17148,1,4,599031517864375
7,149.22789,0,4,599031517864416
8,147.10006,1,4,599031517864416
9,148.73105,1,4,599031517864458
1,144.91681,0,4,599031517864500
5,152.67320,1,6,599031517864583
8,147.22827,1,4,599031517864666
9,149.11485,1,4,599031517864666
0,147.70304,1,4,599031517864708
2,150.33055,1,4,599031517864750
4,149.92981,1,2,599031517864791
5,152.11073,0,2,599031517864875
7,149.87138,1,4,599031517864916
9,149.64991,1,4,599031517864916
0,148.03491,1,4,599031517864958
1,145.67913,1,4,599031517864958
4,149.27098,0,6,599031517865041
5,151.90120,0,4,599031517865083
1,145.91266,1,4,599031517865208
3,151.02875,1,4,599031517865208
4,149.70711,1,2,599031517865250
5,151.34534,0,4,599031517865291
6,151.42710,0,4,599031517865333
7,148.45739,0,4,599031517865375
8,147.43071,1,4,599031517865375
9,149.41481,0,4,599031517865416
0,147.13828,0,4,599031517865458
1,147.02823,1,4,599031517865458
2,150.63190,1,4,599031517865500
4,150.01501,1,6,599031517865583
6,151.14696,0,4,599031517865625
7,148.25841,0,4,599031517865625
3,149.66782,0,4,599031517865750
4,150.59949,1,4,599031517865791
5,151.76117,1,4,599031517865791
9,150.43959,1,4,599031517865875
0,148.01663,1,4,599031517865916
1,146.25071,0,4,599031517865916
4,151.37025,1,4,599031517866000
6,151.53623,1,4,599031517866041
1,145.96291,0,4,599031517866083
2,151.70156,1,4,599031517866125
3,150.53605,1,4,599031517866166
4,151.53997,1,4,599031517866166
6,151.63724,1,4,599031517866208
9,149.94333,0,4,599031517866291
2,152.03095,1,4,599031517866333
3,150.73712,1,4,599031517866375
4,152.52301,1,4,599031517866375
8,148.06344,1,4,599031517866458
9,149.80751,0,4,599031517866500
0,147.98996,1,4,599031517866541
1,146.55045,1,4,599031517866541
2,152.41698,1,4,599031517866583
4,153.07257,1,4,599031517866625
5,150.32177,0,4,599031517866666
9,148.98506,0,4,599031517866708
3,150.61464,0,4,599031517866791
6,150.86303,1,4,599031517866833
7,149.41505,1,4,599031517866875
8,147.49647,0,4,599031517866875
9,148.18503,0,4,599031517866916
0,146.91349,0,4,599031517866958
2,151.67541,0,4,599031517867000
4,152.10561,0,4,599031517867000
6,151.23878,1,4,599031517867041
7,149.44760,1,4,599031517867083
8,146.65586,0,4,599031517867083
9,148.04942,0,4,599031517867125
1,147.26882,1,4,599031517867208
0,147.51987,1,4,599031517867333
4,153.18847,1,4,599031517867416
5,150.05125,1,4,599031517867416
6,150.93278,0,4,599031517867458
8,147.66731,1,4,599031517867500
0,147.77287,1,4,599031517867541
3,151.38314,1,4,599031517867583
4,153.24153,1,4,599031517867625
5,150.48735,1,4,599031517867625
7,149.70813,1,4,599031517867666
8,147.95358,1,4,599031517867708
9,147.60743,0,4,599031517867708
0,148.97465,1,4,599031517867750
1,148.03758,1,4,599031517867791
3,151.60810,1,4,599031517867791
4,153.69898,1,4,599031517867833
5,151.15438,1,4,599031517867833
8,148.17130,1,4,599031517867916
0,149.88103,1,4,599031517867916
2,150.58105,0,4,599031517867958
3,151.91796,1,4,599031517868000
6,150.87649,0,4,599031517868083
8,148.89278,1,4,599031517868125
1,146.88008,0,4,599031517868208
6,150.49471,0,4,599031517868250
7,149.39128,1,4,599031517868291
9,147.22799,0,4,599031517868333
0,149.21825,0,4,599031517868333
1,146.69659,0,4,599031517868375
2,150.88769,1,4,599031517868416
3,151.00137,0,4,599031517868416
4,154.65459,1,4,599031517868458
9,146.95815,0,4,599031517868541
0,148.25767,0,4,599031517868583
1,146.49460,0,4,599031517868583
5,149.97381,0,4,599031517868666
2,150.45541,0,4,599031517868750
3,151.69940,1,4,599031517868791
4,152.73288,0,4,599031517868791
6,151.14112,0,4,599031517868833
1,147.24378,1,4,599031517868958
3,151.84132,1,4,599031517869000
5,150.99085,1,4,599031517869000
6,150.72091,0,4,599031517869041
9,146.95567,0,4,599031517869083
0,148.30534,0,4,599031517869125
1,147.43399,1,4,599031517869125
3,152.30061,1,4,599031517869166
7,148.86042,1,4,599031517869250
9,146.31443,0,4,599031517869291
1,147.65221,1,4,599031517869333
4,152.05270,0,4,599031517869416
